ImageName,DeltaE00_Orig,MSE_Orig,MAE_Orig,DeltaE76_Orig,DeltaE00_Mod,MSE_Mod,MAE_Mod,DeltaE76_Mod,DynamicK,Time_Orig,Time_Mod,CV
1028_S.JPG,3.95780046320112,31.9612927375779,2.95109307203486,4.31284472765558,3.95780046320112,31.9612927375779,2.95109307203486,4.31284472765558,25,0.2648927,0.2736551,0.02380272
1029_AS.JPG,2.94684834843782,15.0229455238372,1.84571985379713,3.60981191664221,2.94684834843782,15.0229455238372,1.84571985379713,3.60981191664221,25,0.25846,0.2693375,0.06733382
1029_D.JPG,2.80394293882475,13.5661315512173,1.86640574175333,3.24513756643217,2.80394293882475,13.5661315512173,1.86640574175333,3.24513756643217,25,0.2721488,0.2678487,0.06551674
1029_S.JPG,2.25316415787175,8.80186102340531,1.29440564048539,2.48354624057602,2.25316415787175,8.80186102340531,1.29440564048539,2.48354624057602,25,0.2652515,0.2696416,0.05494551
102_AS.JPG,2.84302396725592,22.3123834115006,2.11483798807271,3.9726365434918,2.84302396725592,22.3123834115006,2.11483798807271,3.9726365434918,25,0.2633639,0.2684478,0.0378517
102_D.JPG,3.40675005680417,32.1606931498124,2.53433138495755,4.82041757141799,3.40675005680417,32.1606931498124,2.53433138495755,4.82041757141799,25,0.2553204,0.2721279,0.0331855
102_S.JPG,2.86950680896386,22.9772292246277,1.47723471420651,3.88030187992744,2.82216295396463,22.4689651978406,1.43944546572994,3.79252262774345,21,0.2622837,0.2719857,0.09236175
1030_AS.JPG,8.83901042159061,76.8115767515788,4.43535626351458,9.6415640257445,8.88995140885607,77.1969310158949,4.45311034433816,9.71507213913611,24,0.2590574,0.2682464,0.07681109
1030_D.JPG,27.5057188891902,2533.43911854201,19.7163437849694,62.75890239432,29.5890047515844,3470.96383327469,23.0722176983951,71.9035200351698,15,0.2489918,0.2616346,0.1180359
1030_S.JPG,25.5204720223661,1796.91522025707,16.6461484667575,54.743094293554,24.352349300343,3910.93980870295,26.6447303285073,48.2696703509375,NaN,0.2427063,0.2874651,NaN
1031_AS.JPG,7.94442052491549,136.96603577378,7.66722160108385,10.8115960633411,7.94442052491549,136.96603577378,7.66722160108385,10.8115960633411,25,0.2634497,0.2740632,0.0687325
1031_D.JPG,9.90058005979754,209.872513355605,9.61142201968813,13.8947235428965,9.90058005979754,209.872513355605,9.61142201968813,13.8947235428965,25,0.2606869,0.2728181,0.05977444
1031_S.JPG,8.70419610276046,161.420855895063,8.36155348050657,11.6260791555707,8.70419610276046,161.420855895063,8.36155348050657,11.6260791555707,25,0.2581206,0.270948,0.05799741
1032_AS.JPG,1.8734870368683,7.60696348759739,0.888644752456549,2.26422524256327,1.73469384691227,6.7064980168914,0.811128546160276,2.08320928088637,23,0.2630812,0.2682336,0.07967498
1032_D.JPG,1.58115098492187,6.83898552309234,0.856863266573247,2.00688554339141,1.66293118545885,7.32786010955678,0.894273822110445,2.12764681706226,21,0.2585474,0.2666372,0.08993342
1032_S.JPG,2.66837138925738,13.9922934017176,1.44919658590364,3.36638581424535,2.66837138925738,13.9922934017176,1.44919658590364,3.36638581424535,25,0.2591984,0.2668808,0.04272318
1033_AS.JPG,2.18305782836974,3.8181212248244,0.967448074688798,1.92906310439383,2.18305782836974,3.8181212248244,0.967448074688798,1.92906310439383,25,0.2617518,0.2738382,0.06174931
1033_D.JPG,3.8078501475516,20.1793792991823,2.40993139200849,4.2787420912868,3.88410422465036,22.5403146140804,2.55913141079912,4.20063416018568,9,0.2599937,0.2757466,0.147565
1033_S.JPG,2.52747479008185,9.70787547405296,1.65436913324584,2.78145500266271,2.52747479008185,9.70787547405296,1.65436913324584,2.78145500266271,25,0.2595503,0.2669494,0.06813747
1034_AS.JPG,1.19638561934709,4.63313899330561,0.957576823914138,1.65341870013161,1.19638561934709,4.63313899330561,0.957576823914138,1.65341870013161,25,0.2676564,0.2691965,0.0499725
1034_D.JPG,2.80406507401197,17.7394123199578,1.99675307734405,3.96218974418585,2.80406507401197,17.7394123199578,1.99675307734405,3.96218974418585,25,0.2641925,0.2701069,0.05308154
1034_S.JPG,2.19032468832293,11.8275337691859,1.95897338412814,2.97572563302043,2.25547708211888,12.5577770467414,2.05582352328848,3.10204551668206,23,0.2594429,0.2694075,0.08221358
1035_AS.JPG,6.03299119045567,62.7730399405282,4.30518892237745,7.69936850276998,6.03299119045567,62.7730399405282,4.30518892237745,7.69936850276998,25,0.2559001,0.274129,0.05069568
1035_D.JPG,13.1826793428414,260.748251918533,8.74338753960418,17.8205444981098,13.1826793428414,260.748251918533,8.74338753960418,17.8205444981098,25,0.2592223,0.2717113,0.05635063
1035_S.JPG,13.2293552748342,226.731585880515,7.77098140616167,17.4326557880346,13.9068246559009,244.150916784877,8.07824144413668,18.3906747926941,11,0.2560904,0.2632699,0.1395803
1036_AS.JPG,3.40093878139635,10.7309250830413,1.57793217847396,3.50899472796751,3.40093878139635,10.7309250830413,1.57793217847396,3.50899472796751,25,0.2652004,0.272164,0.06015997
1036_D.JPG,3.15453572991602,13.9143178674576,1.85744300854457,3.47889904840503,3.15453572991602,13.9143178674576,1.85744300854457,3.47889904840503,25,0.2591352,0.2723824,0.0643304
1036_S.JPG,4.22575074347287,22.1778657673964,2.46191155614836,4.63296306304591,4.22575074347287,22.1778657673964,2.46191155614836,4.63296306304591,25,0.2652437,0.2756398,0.06465264
1037_AS.JPG,4.45311842764758,42.9180291237892,3.58065317590694,5.52307373962869,4.45311842764758,42.9180291237892,3.58065317590694,5.52307373962869,25,0.2626491,0.2794655,0.06198598
1037_D.JPG,4.39196881884471,39.6133795254959,4.42166695397715,6.07587837732631,4.39196881884471,39.6133795254959,4.42166695397715,6.07587837732631,25,0.2636391,0.2773741,0.04183181
1037_S.JPG,2.05738317936697,7.9099448587426,2.28407393966242,2.42004314538234,2.05738317936697,7.9099448587426,2.28407393966242,2.42004314538234,25,0.2612073,0.2681582,0.05039428
1038_AS.JPG,3.52951881310041,19.3257960723611,2.59957726884184,4.25161462464678,3.52951881310041,19.3257960723611,2.59957726884184,4.25161462464678,25,0.2611375,0.2669634,0.04428293
1038_D.JPG,2.12764390641184,8.53348128066752,1.6476804746998,2.40404768827877,2.12764390641184,8.53348128066752,1.6476804746998,2.40404768827877,25,0.2658967,0.268318,0.05944442
1038_S.JPG,1.87101068529519,6.27251545640623,1.21518974904548,1.95720684457833,1.87101068529519,6.27251545640623,1.21518974904548,1.95720684457833,25,0.2623235,0.2667862,0.03132717
1039_AS.JPG,2.59353160234682,18.5799548232247,1.93850478606426,3.9459029317956,2.54950269860471,18.1799536773332,1.90623119270681,3.87399219516525,23,0.2595362,0.2702476,0.08229646
1039_D.JPG,1.86798351760048,10.0880589026465,1.26690656245924,2.60354001084305,1.86798351760048,10.0880589026465,1.26690656245924,2.60354001084305,25,0.2608707,0.2682817,0.06759533
1039_S.JPG,2.08577993127757,17.4781753013575,1.61876351016421,2.97145774330872,2.08577993127757,17.4781753013575,1.61876351016421,2.97145774330872,25,0.2659591,0.2703142,0.05934928
103_AS.JPG,2.72342033696051,26.6575264307053,2.65301764579878,4.84975827245004,2.72342033696051,26.6575264307053,2.65301764579878,4.84975827245004,25,0.2580817,0.2695181,0.05481626
103_D.JPG,2.28749875986352,19.9477602355571,2.40909528989028,3.86840137279363,2.28749875986352,19.9477602355571,2.40909528989028,3.86840137279363,25,0.2569349,0.2726672,0.05180502
103_S.JPG,2.50606439434308,18.425682485859,2.01924554588443,3.87324028787675,2.50606439434308,18.425682485859,2.01924554588443,3.87324028787675,25,0.2588575,0.272783,0.04988113
1040_AS.JPG,20.3865570601803,2314.78648363595,21.1746347959495,41.8401752754921,20.9183821488812,3264.94922793168,26.6094550596689,43.3049102086106,NaN,0.2398993,0.2785403,NaN
